time value latency
Month-1 Alpha 2.249
Month-1 Bravo 3.221
Month-1 Bravo 2.953
Month-1 Delta 12.402
Month-1 Delta 10.309
Month-1 Delta 10.419
Month-1 Delta 12.307
Month-1 Delta 11.12
Month-1 Alpha 12.347
Month-1 Alpha 1.99
Month-1 Alpha 13.602
Month-1 Alpha 53.572
Month-1 Alpha 34.031
Month-1 Alpha 2.511
Month-1 Alpha 8.923
Month-1 Alpha 32.844
Month-1 Alpha 29.596
Month-1 Alpha 42.942
Month-1 Alpha 12.8
Month-1 Alpha 6.329
Month-1 Alpha 2.468
Month-1 Alpha 2.25
Month-1 Alpha 2.934
Month-1 Echo 6.805
Month-1 Echo 6.868
Month-1 Charlie 4.206
Month-1 Charlie 3.573
Month-1 Alpha 5.349
Month-1 Alpha 9.538
Month-1 Alpha 2.179
Month-1 Alpha 4.102
Month-1 Alpha 1.869
Month-1 Alpha 2.902
Month-1 Alpha 1.666
Month-1 Alpha 2.481
Month-1 Alpha 6.249
Month-1 Delta 10.253
Month-1 Delta 10.577
Month-1 Delta 10.195
Month-1 Alpha 2.339
Month-1 Alpha 2.625
Month-1 Delta 9.447
Month-1 Delta 95.611
Month-1 Delta 12.725
Month-1 Delta 11.251
Month-1 Delta 10.177
Month-1 Delta 10.933
Month-1 Delta 11.497
Month-1 Delta 12.186
Month-1 Delta 10.699
Month-1 Delta 12.498
Month-1 Alpha 2.009
Month-1 Delta 29.345
Month-1 Alpha 29.043
Month-1 Delta 15.502
Month-1 Delta 11.651
Month-1 Delta 11.532
Month-1 Delta 11.867
Month-1 Delta 12.697
Month-1 Delta 10.907
Month-1 Delta 11.723
Month-1 Delta 12.47
Month-1 Delta 11.131
Month-1 Delta 13.567
Month-1 Delta 11.933
Month-1 Delta 37.463
Month-1 Delta 18.62
Month-1 Delta 17.456
Month-1 Delta 19.763
Month-1 Delta 9.673
Month-1 Delta 9.685
Month-1 Delta 14.874
Month-1 Alpha 3.372
Month-1 Alpha 2.105
Month-1 Delta 10.557
Month-1 Delta 10.051
Month-1 Delta 32.188
Month-1 Alpha 63.271
Month-1 Delta 9.549
Month-1 Alpha 5.044
Month-1 Delta 117.489
Month-1 Delta 31.045
Month-1 Delta 10.499
Month-1 Delta 11.222
Month-1 Delta 10.759
Month-1 Delta 11.25
Month-1 Delta 11.7
Month-1 Delta 11.405
Month-1 Delta 10.938
Month-1 Delta 10.475
Month-1 Alpha 14.735
Month-1 Alpha 28.561
Month-1 Alpha 15.902
Month-1 Alpha 5.016
Month-1 Alpha 2.806
Month-1 Alpha 27.268
Month-1 Alpha 30.484
Month-1 Alpha 11.427
Month-1 Alpha 15.662
Month-1 Alpha 2.428
Month-1 Alpha 31.295
Month-1 Alpha 2.23
Month-1 Alpha 6.992
Month-1 Alpha 2.01
Month-1 Alpha 6.712
Month-1 Alpha 2.152
Month-1 Alpha 2.271
Month-1 Alpha 9.498
Month-1 Alpha 2.994
Month-1 Alpha 2.96
Month-1 Alpha 76.91
Month-1 Alpha 3.203
Month-1 Alpha 26.689
Month-1 Alpha 29.328
Month-1 Alpha 7.776
Month-1 Alpha 51.685
Month-1 Alpha 1.545
Month-1 Alpha 1.959
Month-1 Alpha 1.86
Month-1 Alpha 1.85
Month-1 Alpha 1.458
Month-1 Alpha 1.949
Month-1 Alpha 13.407
Month-1 Alpha 142.623
Month-1 Alpha 10.666
Month-1 Alpha 2.923
Month-1 Alpha 11.085
Month-1 Alpha 5.793
Month-1 Alpha 9.8
Month-1 Alpha 22.589
Month-1 Charlie 9.772
Month-1 Alpha 26.963
Month-1 Alpha 53.086
Month-1 Alpha 10.621
Month-1 Alpha 1.734
Month-1 Alpha 11.629
Month-1 Alpha 4.717
Month-1 Bravo 6.03
Month-1 Bravo 3.394
Month-1 Bravo 3.358
Month-1 Bravo 3.722
Month-1 Bravo 3.179
Month-1 Bravo 7.481
Month-1 Bravo 3.639
Month-1 Bravo 4.196
Month-1 Alpha 15.383
Month-1 Bravo 3.779
Month-1 Alpha 2.919
Month-1 Echo 26.509
Month-1 Echo 35.106
Month-1 Echo 28.387
Month-1 Echo 28.142
Month-1 Echo 33.439
Month-1 Alpha 182.775
Month-1 Alpha 21.795
Month-1 Alpha 12.857
Month-1 Delta 62.896
Month-1 Delta 11.573
Month-1 Alpha 4.474
Month-1 Alpha 2.412
Month-1 Alpha 15.96
Month-1 Alpha 5.193
Month-1 Alpha 9.069
Month-1 Alpha 21.341
Month-1 Alpha 5.244
Month-1 Alpha 8.342
Month-1 Alpha 10.849
Month-1 Alpha 6.195
Month-1 Alpha 6.137
Month-1 Alpha 13.082
Month-1 Alpha 7.342
Month-1 Alpha 3.922
Month-1 Alpha 16.778
Month-1 Alpha 7.965
Month-1 Alpha 5.954
Month-1 Alpha 7.248
Month-1 Charlie 2.616
Month-1 Alpha 19.43
Month-1 Alpha 5.177
Month-1 Alpha 6.681
Month-1 Alpha 15.731
Month-1 Alpha 18.339
Month-1 Charlie 6.836
Month-1 Alpha 33.55
Month-1 Alpha 23.004
Month-1 Charlie 2.116
Month-1 Alpha 17.762
Month-1 Alpha 4.845
Month-1 Alpha 2.011
Month-1 Alpha 1.917
Month-1 Alpha 163.171
Month-1 Alpha 30.447
Month-1 Alpha 14.387
Month-1 Alpha 12.815
Month-1 Alpha 21.278
Month-1 Alpha 23.873
Month-1 Alpha 1.847
Month-1 Alpha 1.545
Month-1 Alpha 12.298
Month-1 Alpha 24.624
Month-1 Alpha 4.954
Month-1 Alpha 3.455
Month-1 Alpha 1.934
Month-1 Alpha 1.734
Month-1 Alpha 16.309
Month-1 Alpha 44.052
Month-1 Alpha 2.027
Month-1 Alpha 19.559
Month-1 Alpha 6.419
Month-1 Alpha 8.898
Month-1 Alpha 3.514
Month-1 Alpha 3.856
Month-1 Alpha 11.493
Month-1 Alpha 11.225
Month-1 Alpha 12.128
Month-1 Alpha 2.409
Month-1 Alpha 4.635
Month-1 Alpha 14.141
Month-1 Alpha 2.498
Month-1 Alpha 2.374
Month-1 Alpha 2.276
Month-1 Alpha 2.554
Month-1 Alpha 2.4
Month-1 Alpha 6.164
Month-1 Alpha 64.198
Month-1 Alpha 10.945
Month-1 Alpha 6.064
Month-1 Alpha 19.848
Month-1 Alpha 12.659
Month-1 Alpha 7.556
Month-1 Alpha 30.198
Month-1 Alpha 2.177
Month-1 Alpha 2.352
Month-1 Alpha 2.307
Month-1 Alpha 25.312
Month-1 Alpha 37.899
Month-1 Alpha 11.651
Month-1 Alpha 15.477
Month-1 Alpha 1.392
Month-1 Foxtrot 5.706
Month-1 Alpha 4.69
Month-1 Foxtrot 4.543
Month-1 Alpha 14.623
Month-1 Alpha 17.192
Month-1 Alpha 8.538
Month-1 Alpha 14.027
Month-1 Alpha 3.679
Month-1 Alpha 6.981
Month-1 Alpha 5.879
Month-1 Alpha 2.536
Month-1 Alpha 2.293
Month-1 Alpha 9.066
Month-1 Alpha 1.72
Month-1 Alpha 21.904
Month-1 Alpha 1.891
Month-1 Alpha 1.793
Month-1 Alpha 9.959
Month-1 Alpha 11.656
Month-1 Alpha 14.928
Month-1 Alpha 3.844
Month-1 Alpha 17.995
Month-1 Charlie 5.538
Month-1 Alpha 14.331
Month-1 Alpha 92.785
Month-1 Alpha 20.032
Month-1 Alpha 3.089
Month-1 Alpha 8.333
Month-1 Alpha 3.068
Month-1 Alpha 2.293
Month-1 Alpha 2.116
Month-1 Alpha 2.138
Month-1 Alpha 6.148
Month-1 Alpha 3.151
Month-1 Alpha 3.502
Month-1 Alpha 2.254
Month-1 Alpha 2.237
Month-1 Alpha 2.112
Month-1 Alpha 5.345
Month-1 Alpha 3.772
Month-1 Alpha 2.249
Month-1 Alpha 20.226
Month-1 Alpha 10.254
Month-1 Alpha 7.701
Month-1 Alpha 1.511
Month-1 Alpha 3.054
Month-1 Alpha 1.844
Month-1 Alpha 2.09
Month-1 Alpha 4.263
Month-1 Alpha 2.132
Month-1 Alpha 5.619
Month-1 Alpha 4.199
Month-1 Alpha 4.722
Month-1 Alpha 19.276
Month-1 Alpha 2.105
Month-1 Alpha 4.134
Month-1 Alpha 2.43
Month-1 Alpha 9.471
Month-1 Alpha 13.8
Month-1 Alpha 1.943
Month-1 Alpha 1.78
Month-1 Alpha 2.028
Month-1 Charlie 10.654
Month-1 Charlie 3.127
Month-1 Alpha 30.634
Month-1 Alpha 16.356
Month-1 Charlie 6.291
Month-1 Charlie 2.958
Month-1 Charlie 7.703
Month-1 Charlie 3.528
Month-1 Alpha 6.743
Month-1 Alpha 5.645
Month-1 Alpha 2.452
Month-1 Alpha 2.713
Month-1 Delta 150.665
Month-1 Delta 265.456
Month-1 Delta 42.472
Month-1 Delta 26.311
Month-1 Delta 28.175
Month-1 Delta 44.648
Month-1 Delta 44.339
Month-1 Delta 33.92
Month-1 Delta 20.8
Month-1 Delta 20.46
Month-1 Delta 23.55
Month-1 Delta 23.476
Month-1 Delta 22.048
Month-1 Delta 20.61
Month-1 Bravo 12.759
Month-1 Bravo 9.345
Month-1 Bravo 8.81
Month-1 Alpha 3.242
Month-1 Alpha 3.347
Month-1 Alpha 5.988
Month-1 Delta 20.082
Month-1 Delta 40.676
Month-1 Alpha 22.718
Month-1 Alpha 12.711
Month-1 Alpha 3.572
Month-1 Alpha 2.285
Month-1 Alpha 12.12
Month-1 Alpha 31.108
Month-1 Bravo 26.498
Month-1 Alpha 22.907
Month-1 Alpha 15.156
Month-1 Alpha 8.953
Month-1 Alpha 15.826
Month-1 Alpha 3.775
Month-1 Alpha 4.216
Month-1 Alpha 3.757
Month-1 Alpha 4.653
Month-1 Alpha 3.321
Month-1 Alpha 8.183
Month-1 Alpha 2.968
Month-1 Alpha 3.505
Month-1 Alpha 3.567
Month-1 Alpha 4.172
Month-1 Alpha 3.119
Month-1 Alpha 3.596
Month-1 Alpha 3.066
Month-1 Alpha 34.937
Month-1 Alpha 17.51
Month-1 Alpha 23.277
Month-1 Alpha 14.077
Month-1 Bravo 21.043
Month-1 Alpha 3.574
Month-1 Alpha 17.168
Month-1 Alpha 30.557
Month-1 Alpha 4.166
Month-1 Alpha 15.347
Month-1 Alpha 17.837
Month-1 Alpha 33.458
Month-1 Alpha 3.523
Month-1 Bravo 9.233
Month-1 Alpha 13.304
Month-1 Alpha 33.806
Month-1 Alpha 5.408
Month-1 Alpha 7.911
Month-1 Alpha 2.388
Month-1 Alpha 1.975
Month-1 Alpha 2.526
Month-1 Alpha 1.997
Month-1 Alpha 3.042
Month-1 Alpha 3.538
Month-1 Alpha 2.601
Month-1 Alpha 1.923
Month-1 Alpha 2.995
Month-1 Alpha 8.26
Month-1 Alpha 3.854
Month-1 Alpha 2.212
Month-1 Alpha 6.613
Month-1 Alpha 66.434
Month-1 Alpha 14.12
Month-1 Alpha 17.953
Month-1 Alpha 17.099
Month-1 Delta 47.937
Month-1 Delta 20.433
Month-1 Alpha 3.931
Month-1 Alpha 4.068
Month-1 Alpha 79.345
Month-1 Alpha 13.818
Month-1 Alpha 2.477
Month-1 Delta 20.193
Month-1 Delta 20.776
Month-1 Delta 20.212
Month-1 Alpha 6.224
Month-1 Alpha 6.383
Month-1 Alpha 5.38
Month-1 Alpha 6.413
Month-1 Alpha 147.234
Month-1 Alpha 31.048
Month-1 Delta 36.328
Month-1 Alpha 17.4
Month-1 Alpha 7.628
Month-1 Bravo 6.961
Month-1 Bravo 5.645
Month-1 Bravo 3.04
Month-1 Alpha 14.532
Month-1 Alpha 3.514
Month-1 Alpha 14.464
Month-1 Alpha 21.802
Month-1 Alpha 2.593
Month-1 Echo 23.989
Month-1 Alpha 3.588
Month-1 Delta 21.924
Month-1 Delta 5.512
Month-1 Delta 18.892
Month-1 Alpha 3.528
Month-1 Delta 4.794
Month-1 Alpha 66.896
Month-1 Delta 4.126
Month-1 Alpha 31.67
Month-1 Delta 19.13
Month-1 Alpha 12.763
Month-1 Alpha 1.787
Month-1 Delta 6.602
Month-1 Alpha 1.969
Month-1 Alpha 14.744
Month-1 Alpha 4.879
Month-1 Alpha 3.963
Month-1 Alpha 2.95
Month-1 Alpha 9.229
Month-1 Alpha 182.69
Month-1 Alpha 3.944
Month-1 Alpha 4.651
Month-1 Alpha 88.032
Month-1 Alpha 1.907
Month-1 Alpha 2.406
Month-1 Alpha 6.937
Month-1 Alpha 56.558
Month-1 Alpha 50.397
Month-1 Alpha 23.322
Month-1 Alpha 2.291
Month-1 Alpha 2.246
Month-1 Alpha 4.689
Month-1 Delta 5.72
Month-1 Delta 5.414
Month-1 Alpha 11.518
Month-1 Alpha 7.78
Month-1 Alpha 37.598
Month-1 Alpha 3.145
Month-1 Alpha 23.631
Month-1 Alpha 18.973
Month-1 Alpha 16.593
Month-1 Alpha 15.6
Month-1 Delta 7.749
Month-1 Delta 93.552
Month-1 Alpha 11.638
Month-1 Alpha 9.2
Month-1 Delta 45.192
Month-1 Alpha 2.448
Month-1 Alpha 1.956
Month-1 Alpha 2.535
Month-1 Foxtrot 55.249
Month-1 Foxtrot 58.282
Month-1 Alpha 2.695
Month-1 Delta 512.718
Month-1 Delta 77.646
Month-1 Delta 47.262
Month-1 Delta 60.411
Month-1 Delta 21.539
Month-1 Echo 4.517
Month-1 Alpha 65.798
Month-1 Alpha 55.968
Month-1 Alpha 15.221
Month-1 Alpha 12.298
Month-1 Alpha 8.105
Month-1 Alpha 9.641
Month-1 Alpha 7.277
Month-1 Alpha 13.4
Month-1 Alpha 3.649
Month-1 Alpha 3.485
Month-1 Alpha 1.719
Month-1 Alpha 21.225
Month-1 Alpha 5.01
Month-1 Alpha 3.071
Month-1 Alpha 2.802
Month-1 Alpha 2.812
Month-1 Alpha 14.965
Month-1 Alpha 2.075
Month-1 Alpha 1.71
Month-1 Alpha 2.028
Month-1 Alpha 7.561
Month-1 Alpha 2.04
Month-1 Alpha 10.874
Month-1 Alpha 5.384
Month-1 Alpha 4.93
Month-1 Alpha 3.356
Month-1 Alpha 14.285
Month-1 Alpha 13.792
Month-1 Charlie 24.675
Month-1 Charlie 15.157
Month-1 Alpha 12.639
Month-1 Alpha 4.68
Month-1 Alpha 4.204
Month-1 Alpha 5.363
Month-1 Alpha 4.707
Month-1 Alpha 7.611
Month-1 Alpha 2.844
Month-1 Alpha 2.902
Month-1 Alpha 4.227
Month-1 Alpha 3.612
Month-1 Alpha 4.419
Month-1 Alpha 2.975
Month-1 Alpha 79.059
Month-1 Alpha 13.557
Month-1 Alpha 8.613
Month-1 Alpha 5.996
Month-1 Alpha 6.909
Month-1 Alpha 16.552
Month-1 Alpha 7.034
Month-1 Alpha 3.296
Month-1 Alpha 3.055
Month-1 Alpha 19.865
Month-1 Foxtrot 11.633
Month-1 Alpha 3.756
Month-1 Alpha 30.335
Month-1 Alpha 15.805
Month-1 Alpha 11.116
Month-1 Alpha 10.565
Month-1 Alpha 2.463
Month-1 Charlie 14.8
Month-1 Alpha 8.738
Month-1 Alpha 3.455
Month-1 Alpha 2.327
Month-1 Charlie 8.614
Month-1 Charlie 4.299
Month-1 Alpha 7.455
Month-1 Alpha 13.028
Month-1 Alpha 8.806
Month-1 Alpha 14.734
Month-1 Alpha 6.283
Month-1 Alpha 6.514
Month-1 Alpha 4.931
Month-1 Alpha 2.412
Month-1 Alpha 8.239
Month-1 Alpha 2.624
Month-1 Alpha 24.415
Month-1 Alpha 4.911
Month-1 Alpha 2.68
Month-1 Alpha 2.683
Month-1 Alpha 10.56
Month-1 Alpha 24.675
Month-1 Alpha 4.329
Month-1 Alpha 3.062
Month-1 Alpha 2.437
Month-1 Alpha 39.751
Month-1 Alpha 22.717
Month-1 Alpha 2.457
Month-1 Echo 2.241
Month-1 Echo 4.428
Month-1 Echo 2.476
Month-1 Alpha 2.84
Month-1 Alpha 2.658
Month-1 Echo 41.894
Month-1 Echo 28.182
Month-1 Alpha 25.783
Month-1 Alpha 4.805
Month-1 Alpha 3.468
Month-1 Alpha 9.721
Month-1 Alpha 8.557
Month-1 Alpha 2.752
Month-1 Alpha 33.584
Month-1 Alpha 5.653
Month-1 Echo 27.773
Month-1 Echo 27.039
Month-1 Foxtrot 13.078
Month-1 Alpha 13.186
Month-1 Foxtrot 5.35
Month-1 Foxtrot 7.116
Month-1 Foxtrot 4.167
Month-1 Foxtrot 3.323
Month-1 Alpha 6.397
Month-1 Delta 10.932
Month-1 Alpha 5.089
Month-1 Alpha 12.25
Month-1 Alpha 4.021
Month-1 Delta 12.293
Month-1 Alpha 34.624
Month-1 Alpha 11.629
Month-1 Delta 21.437
Month-1 Alpha 6.952
Month-1 Alpha 10.288
Month-1 Alpha 6.873
Month-1 Alpha 6.195
Month-1 Alpha 4.173
Month-1 Alpha 8.676
Month-1 Alpha 10.396
Month-1 Alpha 4.857
Month-1 Alpha 8.013
Month-1 Alpha 6.971
Month-1 Charlie 8.292
Month-1 Alpha 1.834
Month-1 Alpha 5.94
Month-1 Alpha 6.086
Month-1 Alpha 4.965
Month-1 Alpha 2.367
Month-1 Alpha 1.837
Month-1 Alpha 2.333
Month-1 Alpha 8.686
Month-1 Alpha 4.509
Month-1 Alpha 9.458
Month-1 Alpha 6.948
Month-1 Alpha 6.396
Month-1 Alpha 5.824
Month-1 Alpha 6.441
Month-1 Alpha 2.259
Month-1 Alpha 12.226
Month-1 Echo 3.398
Month-1 Echo 4.242
Month-1 Alpha 11.975
Month-1 Alpha 8.756
Month-1 Alpha 7.798
Month-1 Echo 2.398
Month-1 Echo 2.066
Month-1 Echo 10.366
Month-1 Alpha 5.917
Month-1 Alpha 24.204
Month-1 Alpha 53.319
Month-1 Alpha 43.711
Month-1 Alpha 9.459
Month-1 Bravo 16.439
Month-1 Bravo 13.205
Month-1 Alpha 14.957
Month-1 Bravo 12.217
Month-1 Alpha 2.665
Month-1 Alpha 16.939
Month-1 Alpha 8.67
Month-1 Alpha 4.352
Month-1 Alpha 11.187
Month-1 Alpha 4.529
Month-1 Alpha 2.789
Month-1 Alpha 12.813
Month-1 Alpha 10.52
Month-1 Alpha 10.258
Month-1 Alpha 5.096
Month-1 Delta 52.322
Month-1 Alpha 14.959
Month-1 Alpha 10.704
Month-1 Alpha 1.995
Month-1 Alpha 2.219
Month-1 Alpha 10.632
Month-1 Alpha 3.519
Month-1 Alpha 6.718
Month-1 Delta 12.395
Month-1 Alpha 14.396
Month-1 Alpha 4.086
Month-1 Alpha 16.554
Month-1 Alpha 6.625
Month-1 Alpha 6.437
Month-1 Alpha 3.111
Month-1 Alpha 27.62
Month-1 Alpha 16.328
Month-1 Alpha 12.848
Month-1 Alpha 9.551
Month-1 Alpha 4.315
Month-1 Alpha 2.016
Month-1 Alpha 2.568
Month-1 Charlie 23.586
Month-1 Echo 7.482
Month-1 Echo 6.461
Month-1 Echo 3.839
Month-1 Echo 9.402
Month-1 Alpha 10.547
Month-1 Alpha 59.959
Month-1 Alpha 8.515
Month-1 Alpha 58.811
Month-1 Alpha 6.829
Month-1 Alpha 5.909
Month-1 Alpha 2.497
Month-1 Alpha 2.064
Month-1 Bravo 5.106
Month-1 Alpha 2.94
Month-1 Alpha 4.066
Month-1 Alpha 7.486
Month-1 Alpha 8.863
Month-1 Delta 76.438
Month-1 Alpha 17.043
Month-1 Alpha 9
Month-1 Alpha 4.194
Month-1 Alpha 2.76
Month-1 Alpha 8.039
Month-1 Alpha 3.945
Month-1 Alpha 12.904
Month-1 Delta 13.104
Month-1 Delta 11.729
Month-1 Alpha 15.2
Month-1 Delta 59.914
Month-1 Alpha 44.333
Month-1 Delta 12.321
Month-1 Alpha 62.83
Month-1 Alpha 27.423
Month-1 Alpha 6.505
Month-1 Delta 11.486
Month-1 Delta 11.603
Month-1 Delta 13.18
Month-1 Charlie 3.765
Month-1 Alpha 10.331
Month-1 Alpha 5.664
Month-1 Alpha 4.366
Month-1 Alpha 3.749
Month-1 Alpha 2.135
Month-1 Alpha 2.255
Month-1 Alpha 10.445
Month-1 Bravo 26.507
Month-1 Bravo 31.521
Month-1 Alpha 5.996
Month-1 Bravo 24.415
Month-1 Bravo 3.379
Month-1 Bravo 4.076
Month-1 Alpha 17.792
Month-1 Bravo 15.192
Month-1 Bravo 7.771
Month-1 Bravo 14.143
Month-1 Bravo 9.358
Month-1 Bravo 3.17
Month-1 Bravo 10.551
Month-1 Bravo 3.646
Month-1 Bravo 3.396
Month-1 Bravo 6.9
Month-1 Bravo 4.066
Month-1 Bravo 4.014
Month-1 Bravo 4.883
Month-1 Bravo 3.594
Month-1 Bravo 3.417
Month-1 Bravo 3.426
Month-1 Bravo 3.746
Month-1 Bravo 6.438
Month-1 Alpha 35.699
Month-1 Alpha 5.225
Month-1 Alpha 3.061
Month-1 Alpha 2.88
Month-1 Alpha 14.052
Month-1 Delta 10.301
Month-1 Alpha 1.868
Month-1 Alpha 1.944
Month-1 Delta 9.937
Month-1 Delta 10.565
Month-1 Delta 10.352
Month-1 Delta 10.321
Month-1 Delta 10.36
Month-1 Delta 10.525
Month-1 Alpha 14.276
Month-1 Delta 10.201
Month-1 Alpha 10.104
Month-1 Alpha 1.849
Month-1 Alpha 13.962
Month-1 Alpha 11.807
Month-1 Alpha 7.359
Month-1 Alpha 6.581
Month-1 Delta 38.783
Month-1 Charlie 16.491
Month-1 Delta 21.564
Month-1 Delta 13.436
Month-1 Delta 13.222
Month-1 Delta 11.671
Month-1 Delta 12.245
Month-1 Delta 12.706
Month-1 Delta 11.801
Month-1 Bravo 3.918
Month-1 Delta 11.821
Month-1 Delta 11.645
Month-1 Alpha 5.038
Month-1 Delta 12.525
Month-1 Delta 12.277
Month-1 Delta 11.985
Month-1 Delta 15.5
Month-1 Delta 11.725
Month-1 Delta 11.092
Month-1 Delta 12.064
Month-1 Delta 10.606
Month-1 Alpha 2.37
Month-1 Delta 13.202
Month-1 Delta 10.815
Month-1 Alpha 11.504
Month-1 Alpha 5.566
Month-1 Alpha 4.11
Month-1 Alpha 2.668
Month-1 Alpha 2.454
Month-1 Alpha 15.674
Month-1 Alpha 14.15
Month-1 Alpha 9.316
Month-1 Alpha 16.873
Month-1 Alpha 18.653
Month-1 Alpha 9.743
Month-1 Alpha 10.535
Month-1 Alpha 9.068
Month-1 Alpha 5.702
Month-1 Alpha 19.094
Month-1 Alpha 2.247
Month-1 Alpha 2.122
Month-1 Alpha 3.213
Month-1 Alpha 3.845
Month-1 Alpha 2.596
Month-1 Alpha 2.945
Month-1 Alpha 5.019
Month-1 Charlie 3.492
Month-1 Alpha 7.281
Month-1 Alpha 9.826
Month-1 Alpha 15.067
Month-1 Alpha 8.188
Month-1 Echo 5.844
Month-1 Alpha 33.751
Month-1 Alpha 5.669
Month-1 Alpha 13.351
Month-1 Alpha 9.574
Month-1 Alpha 7.583
Month-1 Alpha 1.974
Month-1 Alpha 2.248
Month-1 Alpha 1.967
Month-1 Alpha 8.706
Month-1 Alpha 3.024
Month-1 Alpha 13.576
Month-1 Delta 83.786
Month-1 Delta 11.135
Month-1 Alpha 4.84
Month-1 Delta 11.583
Month-1 Delta 11.253
Month-1 Delta 11.605
Month-1 Delta 10.069
Month-1 Delta 11.292
Month-1 Delta 11.33
Month-1 Delta 26.046
Month-1 Delta 14.31
Month-1 Delta 10.219
Month-1 Delta 10.681
Month-1 Delta 10.156
Month-1 Delta 10.99
Month-1 Delta 51.62
Month-1 Delta 28.678
Month-1 Delta 12.682
Month-1 Delta 11.793
Month-1 Delta 11.593
Month-1 Delta 12.239
Month-1 Delta 11.557
Month-1 Delta 12.263
Month-1 Delta 11.495
Month-1 Delta 11.944
Month-1 Alpha 81.053
Month-1 Delta 22.336
Month-1 Alpha 5.225
Month-1 Alpha 4.293
Month-1 Delta 12.933
Month-1 Delta 11.717
Month-1 Delta 11.848
Month-1 Delta 12.284
Month-1 Delta 11.681
Month-1 Delta 12.023
Month-1 Delta 11.651
Month-1 Delta 11.75
Month-1 Delta 12.191
Month-1 Delta 12.087
Month-1 Delta 12.632
Month-1 Delta 12.022
Month-1 Alpha 4.252
Month-1 Delta 27.442
Month-1 Delta 18.46
Month-1 Delta 11.087
Month-1 Delta 11.315
Month-1 Delta 10.411
Month-1 Alpha 2.443
Month-1 Alpha 3.044
Month-1 Delta 42.095
Month-1 Delta 23.6
Month-1 Alpha 2.542
Month-1 Delta 16.021
Month-1 Alpha 2.051
Month-1 Alpha 2.043
Month-1 Delta 17.96
Month-1 Delta 10.25
Month-1 Delta 10.585
Month-1 Delta 10.654
Month-1 Delta 11.94
Month-1 Delta 11.137
Month-1 Alpha 33.02
Month-1 Delta 55.943
Month-1 Delta 12.663
Month-1 Delta 12.168
Month-1 Delta 10.814
Month-1 Delta 11.987
Month-1 Delta 11.202
Month-1 Delta 12.088
Month-1 Delta 11.631
Month-1 Delta 11.646
Month-1 Alpha 4.796
Month-1 Alpha 18.765
Month-1 Alpha 10.314
Month-1 Alpha 6.516
Month-1 Alpha 5.117
Month-1 Alpha 2.615
Month-1 Alpha 2.192
Month-1 Alpha 4.054
Month-1 Alpha 2.653
Month-1 Alpha 52.777
Month-1 Alpha 33.107
Month-1 Alpha 22.91
Month-1 Alpha 7.524
Month-1 Alpha 6.929
Month-1 Alpha 64.597
Month-1 Alpha 3.139
Month-1 Alpha 4.66
Month-1 Alpha 3.576
Month-1 Alpha 3.6
Month-1 Alpha 2.635
Month-1 Alpha 6.169
Month-1 Alpha 6.446
Month-1 Alpha 5.995
Month-1 Alpha 3.226
Month-1 Alpha 2.797
Month-1 Alpha 2.86
Month-1 Alpha 2.882
Month-1 Alpha 14.371
Month-1 Charlie 3.261
Month-1 Alpha 2.461
Month-1 Alpha 3.221
Month-1 Alpha 2.584
Month-1 Alpha 2.615
Month-1 Alpha 14.795
Month-1 Alpha 5.002
Month-1 Alpha 3.93
Month-1 Alpha 1.845
Month-1 Alpha 6.159
Month-1 Alpha 78.56
Month-1 Alpha 18.939
Month-1 Alpha 70.928
Month-1 Alpha 9.218
Month-1 Alpha 7.177
Month-1 Alpha 36.951
Month-1 Alpha 80.187
Month-1 Alpha 21.745
Month-1 Alpha 3.325
Month-1 Charlie 7.761
Month-1 Charlie 7.263
Month-1 Alpha 12.574
Month-1 Alpha 9.486
Month-1 Bravo 3.982
Month-1 Bravo 4.131
Month-1 Bravo 4.472
Month-1 Bravo 4.245
Month-1 Bravo 3.979
Month-1 Delta 12.488
Month-1 Alpha 3.753
Month-1 Echo 51.095
Month-1 Echo 28.336
Month-1 Echo 35.113
Month-1 Echo 25.506
Month-1 Echo 27.012
Month-1 Echo 28.16
Month-1 Echo 33.037
Month-1 Echo 25.612
Month-1 Echo 33.924
Month-1 Alpha 5.749
Month-1 Echo 24.874
Month-1 Alpha 48.769
Month-1 Alpha 34.435
Month-1 Alpha 51.649
Month-1 Alpha 55.303
Month-1 Alpha 20.749
Month-1 Alpha 12.435
Month-1 Alpha 13.038
Month-1 Alpha 33.792
Month-1 Alpha 22.114
Month-1 Alpha 5.894
Month-1 Alpha 31.1
Month-1 Alpha 15.477
Month-1 Delta 28.357
Month-1 Alpha 6.548
Month-1 Alpha 5.106
Month-1 Alpha 9.884
Month-1 Delta 12.942
Month-1 Delta 11.96
Month-1 Alpha 5.826
Month-1 Alpha 4.106
Month-1 Alpha 41.007
Month-1 Alpha 5.871
Month-1 Alpha 37.842
Month-1 Alpha 24.802
Month-1 Alpha 20.305
Month-1 Alpha 38.327
Month-1 Alpha 12.336
Month-1 Alpha 6.547
Month-1 Alpha 1.872
Month-1 Alpha 8.772
Month-1 Alpha 5.734
Month-1 Alpha 10.764
Month-1 Alpha 5.972
Month-1 Alpha 13.244
Month-1 Alpha 13.105
Month-1 Alpha 3.978
Month-1 Alpha 2.178
Month-1 Alpha 6.313
Month-1 Charlie 4.255
Month-1 Charlie 3.608
Month-1 Charlie 3.099
Month-1 Charlie 2.915
Month-1 Charlie 2.981
